date,time,constant,position,expected,received
Oct-23-2024,18:18:31,Phi,1082,4,8
Oct-23-2024,18:18:31,Phi,1082,4,3
Oct-23-2024,18:18:31,Phi,1082,4,7
Oct-23-2024,18:18:32,Phi,1083,0,6
Oct-23-2024,18:18:32,Phi,1083,0,5
Oct-23-2024,18:18:32,Phi,1083,0,8
Oct-23-2024,18:18:32,Phi,1083,0,3
Oct-23-2024,18:18:32,Phi,1083,0,2
Oct-23-2024,18:18:33,Phi,1083,0,4
Oct-23-2024,18:18:33,Phi,1083,0,9
Oct-23-2024,18:18:33,Phi,1083,0,2
Oct-23-2024,18:18:33,Phi,1083,0,9
Oct-23-2024,18:18:33,Phi,1083,0,1
Oct-23-2024,18:18:34,Phi,1084,0,3
Oct-23-2024,18:18:34,Phi,1084,0,9
Oct-23-2024,18:18:34,Phi,1084,0,4
Oct-23-2024,18:19:13,Phi,1108,9,0
Oct-23-2024,18:19:13,Phi,1108,9,1
Oct-23-2024,18:19:14,Phi,1109,4,2
Oct-23-2024,18:19:14,Phi,1109,4,8
Oct-23-2024,18:19:14,Phi,1109,4,3
Oct-23-2024,18:19:14,Phi,1109,4,7
Oct-23-2024,18:19:14,Phi,1110,9,6
Oct-23-2024,18:19:14,Phi,1110,9,5
Oct-23-2024,18:19:14,Phi,1110,9,6
Oct-23-2024,18:19:15,Phi,1110,9,3
Oct-23-2024,18:19:15,Phi,1110,9,8
Oct-23-2024,18:19:15,Phi,1110,9,1
Oct-23-2024,18:19:15,Phi,1111,4,0
Oct-23-2024,18:19:33,Phi,1114,4,0
Oct-23-2024,18:19:34,Phi,1114,4,1
Oct-23-2024,18:19:34,Phi,1114,4,9
Oct-23-2024,18:19:34,Phi,1114,4,2
Oct-23-2024,18:19:34,Phi,1114,4,8
Oct-23-2024,18:19:34,Phi,1114,4,3
Oct-23-2024,18:19:34,Phi,1114,4,7
Oct-23-2024,18:20:15,Phi,1117,8,0
Oct-23-2024,18:20:15,Phi,1117,8,1
Oct-23-2024,18:20:15,Phi,1117,8,9
Oct-23-2024,18:20:15,Phi,1117,8,2
Oct-23-2024,18:20:16,Phi,1118,4,3
Oct-23-2024,18:20:16,Phi,1118,4,7
Oct-23-2024,18:20:16,Phi,1119,5,6
Oct-23-2024,18:20:16,Phi,1120,7,6
Oct-23-2024,18:20:23,Phi,1120,7,0
Oct-23-2024,18:20:23,Phi,1120,7,1
Oct-23-2024,18:20:23,Phi,1120,7,9
Oct-23-2024,18:20:23,Phi,1120,7,2
Oct-23-2024,18:20:23,Phi,1120,7,8
Oct-23-2024,18:20:24,Phi,1120,7,3
Oct-23-2024,18:20:24,Phi,1120,7,8
Oct-23-2024,18:20:24,Phi,1120,7,4
Oct-23-2024,18:20:25,Phi,1121,8,5
Oct-23-2024,18:20:25,Phi,1121,8,6
Oct-23-2024,18:20:25,Phi,1121,8,2
Oct-23-2024,18:20:25,Phi,1121,8,9
Oct-23-2024,18:20:25,Phi,1121,8,1
Oct-23-2024,18:20:25,Phi,1121,8,0
Oct-23-2024,18:20:25,Phi,1121,8,2
Oct-23-2024,18:20:26,Phi,1122,8,3
Oct-23-2024,18:20:26,Phi,1122,8,7
Oct-23-2024,18:20:26,Phi,1122,8,4
Oct-23-2024,18:20:26,Phi,1122,8,6
Oct-23-2024,18:20:26,Phi,1122,8,5
Oct-23-2024,18:20:26,Phi,1123,7,2
Oct-23-2024,18:20:27,Phi,1123,7,9
Oct-23-2024,18:20:27,Phi,1123,7,1
Oct-23-2024,18:20:57,Phi,1132,9,0
Oct-23-2024,18:20:57,Phi,1132,9,1
Oct-23-2024,18:20:57,Phi,1133,0,2
Oct-23-2024,18:20:58,Phi,1133,0,8
Oct-23-2024,18:20:58,Phi,1133,0,3
Oct-23-2024,18:20:58,Phi,1133,0,7
Oct-23-2024,18:20:58,Phi,1133,0,4
Oct-23-2024,18:20:58,Phi,1133,0,6
Oct-23-2024,18:20:58,Phi,1133,0,5
Oct-23-2024,18:20:58,Phi,1133,0,6
Oct-23-2024,18:20:58,Phi,1133,0,5
Oct-23-2024,18:20:58,Phi,1133,0,8
Oct-23-2024,18:20:59,Phi,1133,0,9
Oct-23-2024,18:20:59,Phi,1133,0,9
Oct-23-2024,18:20:59,Phi,1133,0,2
Oct-23-2024,18:20:59,Phi,1133,0,3
Oct-23-2024,18:20:59,Phi,1133,0,2
Oct-23-2024,18:20:59,Phi,1133,0,6
Oct-23-2024,18:20:59,Phi,1133,0,4
Oct-23-2024,18:20:59,Phi,1133,0,8
Oct-23-2024,18:20:59,Phi,1133,0,1
Oct-23-2024,18:20:59,Phi,1133,0,8
Oct-23-2024,18:21:00,Phi,1133,0,9
Oct-23-2024,18:21:00,Phi,1133,0,1
Oct-23-2024,18:21:00,Phi,1133,0,9
Oct-23-2024,18:21:00,Phi,1133,0,1
Oct-23-2024,18:21:00,Phi,1135,7,8
Oct-23-2024,18:21:00,Phi,1135,7,4
Oct-23-2024,18:21:32,Phi,1135,7,0
Oct-23-2024,18:21:32,Phi,1135,7,1
Oct-23-2024,18:21:32,Phi,1135,7,9
Oct-23-2024,18:21:32,Phi,1135,7,2
Oct-23-2024,18:21:32,Phi,1135,7,8
Oct-23-2024,18:21:32,Phi,1135,7,3
Oct-23-2024,18:21:33,Phi,1136,5,4
Oct-23-2024,18:21:33,Phi,1136,5,6
Oct-23-2024,18:21:33,Phi,1137,0,4
Oct-23-2024,18:21:33,Phi,1137,0,6
Oct-23-2024,18:21:33,Phi,1137,0,3
Oct-23-2024,18:21:34,Phi,1137,0,8
Oct-23-2024,18:21:34,Phi,1137,0,1
Oct-23-2024,18:21:34,Phi,1138,3,2
Oct-23-2024,18:21:34,Phi,1138,3,0
Oct-23-2024,18:21:38,Phi,1139,3,9
Oct-23-2024,18:21:54,Phi,1142,3,0
Oct-23-2024,18:21:55,Phi,1142,3,9
Oct-23-2024,18:21:55,Phi,1142,3,1
Oct-23-2024,18:21:55,Phi,1142,3,2
Oct-23-2024,18:21:56,Phi,1143,8,9
Oct-23-2024,18:21:56,Phi,1143,8,4
Oct-23-2024,18:22:01,Phi,1143,8,3
Oct-23-2024,18:22:02,Phi,1143,8,0
Oct-23-2024,18:22:02,Phi,1143,8,2
Oct-23-2024,18:22:02,Phi,1143,8,9
Oct-23-2024,18:22:02,Phi,1143,8,3
Oct-23-2024,18:22:03,Phi,1144,5,4
Oct-23-2024,18:22:03,Phi,1144,5,8
Oct-23-2024,18:22:03,Phi,1145,6,7
Oct-23-2024,18:22:16,Phi,1153,6,5
Oct-23-2024,18:22:16,Phi,1153,6,9
Oct-23-2024,18:22:16,Phi,1153,6,2
Oct-23-2024,18:22:24,Phi,1153,6,0
Oct-23-2024,18:22:24,Phi,1153,6,1
Oct-23-2024,18:22:25,Phi,1153,6,2
Oct-23-2024,18:22:25,Phi,1153,6,8
Oct-23-2024,18:22:25,Phi,1153,6,3
Oct-23-2024,18:22:25,Phi,1153,6,8
Oct-23-2024,18:22:25,Phi,1153,6,4
Oct-23-2024,18:22:25,Phi,1153,6,7
Oct-23-2024,18:22:25,Phi,1153,6,5
Oct-23-2024,18:22:26,Phi,1154,9,5
Oct-23-2024,18:22:26,Phi,1154,9,7
Oct-23-2024,18:22:26,Phi,1154,9,3
Oct-23-2024,18:22:26,Phi,1154,9,8
Oct-23-2024,18:22:26,Phi,1155,0,2
Oct-23-2024,18:22:36,Phi,1159,3,0
Oct-23-2024,18:22:36,Phi,1159,3,1
Oct-23-2024,18:22:36,Phi,1159,3,2
Oct-23-2024,18:22:36,Phi,1159,3,8
Oct-23-2024,18:22:36,Phi,1160,8,7
Oct-23-2024,18:22:36,Phi,1160,8,4
Oct-23-2024,18:22:36,Phi,1160,8,6
Oct-23-2024,18:22:37,Phi,1160,8,5
Oct-23-2024,18:22:37,Phi,1160,8,6
Oct-23-2024,18:22:37,Phi,1160,8,2
Oct-23-2024,18:22:37,Phi,1160,8,2
Oct-23-2024,18:22:37,Phi,1160,8,1
Oct-23-2024,18:22:37,Phi,1160,8,0
Oct-23-2024,18:22:37,Phi,1160,8,2
Oct-23-2024,18:22:37,Phi,1160,8,3
Oct-23-2024,18:22:37,Phi,1160,8,9
Oct-23-2024,18:22:38,Phi,1161,6,4
Oct-23-2024,18:22:38,Phi,1162,8,3
Oct-23-2024,18:22:38,Phi,1162,8,5
Oct-23-2024,18:23:18,Phi,1189,3,4
Oct-23-2024,18:23:40,Phi,1195,2,0
Oct-23-2024,18:23:41,Phi,1195,2,1
Oct-23-2024,18:23:41,Phi,1195,2,9
Oct-23-2024,18:23:41,Phi,1196,6,8
Oct-23-2024,18:23:41,Phi,1196,6,3
Oct-23-2024,18:23:41,Phi,1196,6,7
Oct-23-2024,18:23:42,Phi,1196,6,4
Oct-23-2024,18:23:42,Phi,1197,4,5
Oct-23-2024,18:23:42,Phi,1197,4,6
Oct-23-2024,18:23:42,Phi,1197,4,3
Oct-23-2024,18:23:42,Phi,1197,4,7
Oct-23-2024,18:23:42,Phi,1197,4,1
Oct-23-2024,18:23:43,Phi,1197,4,9
Oct-23-2024,18:23:43,Phi,1197,4,2
Oct-23-2024,18:23:43,Phi,1197,4,0
Oct-23-2024,18:23:43,Phi,1197,4,3
Oct-23-2024,18:23:43,Phi,1197,4,3
Oct-23-2024,18:23:44,Phi,1197,4,8
Oct-23-2024,18:23:44,Phi,1198,5,7
Oct-23-2024,18:24:00,Phi,1202,0,9
Oct-23-2024,18:24:00,Phi,1202,0,4
Oct-23-2024,18:24:12,Phi,1204,1,0
Oct-23-2024,18:24:12,Phi,1205,6,9
Oct-23-2024,18:24:12,Phi,1205,6,2
Oct-23-2024,18:24:12,Phi,1205,6,3
Oct-23-2024,18:24:12,Phi,1205,6,7
Oct-23-2024,18:24:13,Phi,1206,3,5
Oct-23-2024,18:24:13,Phi,1206,3,8
Oct-23-2024,18:24:13,Phi,1207,9,4
Oct-23-2024,18:24:26,Phi,1213,3,4
Oct-23-2024,18:24:26,Phi,1213,3,9
Oct-23-2024,18:24:27,Phi,1213,3,1
Oct-23-2024,18:24:27,Phi,1213,3,4
Oct-23-2024,18:24:29,Phi,1213,3,4
Oct-23-2024,18:24:35,Phi,1213,3,0
Oct-23-2024,18:24:35,Phi,1213,3,1
Oct-23-2024,18:24:35,Phi,1213,3,9
Oct-23-2024,18:24:35,Phi,1213,3,2
Oct-23-2024,18:24:35,Phi,1213,3,8
Oct-23-2024,18:24:35,Phi,1214,4,7
Oct-23-2024,18:24:36,Phi,1215,0,6
Oct-23-2024,18:24:36,Phi,1215,0,5
Oct-23-2024,18:24:36,Phi,1215,0,7
Oct-23-2024,18:24:37,Phi,1215,0,2
Oct-23-2024,18:24:37,Phi,1216,4,2
Oct-23-2024,18:24:37,Phi,1216,4,3
Oct-23-2024,18:25:02,Phi,1231,1,0
Oct-23-2024,18:25:02,Phi,1232,7,9
Oct-23-2024,18:25:02,Phi,1232,7,2
Oct-23-2024,18:25:02,Phi,1232,7,8
Oct-23-2024,18:25:02,Phi,1232,7,4
Oct-23-2024,18:25:03,Phi,1233,6,4
Oct-23-2024,18:25:03,Phi,1234,7,5
Oct-23-2024,18:25:06,Phi,1234,7,5
Oct-23-2024,18:25:07,Phi,1234,7,0
Oct-23-2024,18:25:07,Phi,1234,7,1
Oct-23-2024,18:25:07,Phi,1234,7,9
Oct-23-2024,18:25:07,Phi,1234,7,2
Oct-23-2024,18:25:07,Phi,1234,7,8
Oct-23-2024,18:25:23,Phi,1246,6,2
Oct-23-2024,18:25:32,Phi,1252,8,9
Oct-23-2024,18:25:53,Phi,1258,7,0
Oct-23-2024,18:25:53,Phi,1258,7,1
Oct-23-2024,18:25:53,Phi,1258,7,9
Oct-23-2024,18:25:53,Phi,1258,7,2
Oct-23-2024,18:25:53,Phi,1258,7,8
Oct-23-2024,18:25:53,Phi,1258,7,3
Oct-23-2024,18:25:54,Phi,1259,0,4
Oct-23-2024,18:25:54,Phi,1259,0,6
Oct-23-2024,18:25:54,Phi,1259,0,5
Oct-23-2024,18:25:54,Phi,1259,0,6
Oct-23-2024,18:25:54,Phi,1259,0,4
Oct-23-2024,18:25:54,Phi,1259,0,7
Oct-23-2024,18:25:54,Phi,1259,0,4
Oct-23-2024,18:25:55,Phi,1259,0,2
Oct-23-2024,18:25:55,Phi,1259,0,5
Oct-23-2024,18:25:55,Phi,1259,0,9
Oct-23-2024,18:25:55,Phi,1260,0,1
Oct-23-2024,18:25:55,Phi,1260,0,9
Oct-23-2024,18:25:55,Phi,1260,0,2
Oct-23-2024,18:25:56,Phi,1260,0,3
Oct-23-2024,18:25:56,Phi,1260,0,1
Oct-23-2024,18:25:56,Phi,1260,0,3
Oct-23-2024,18:25:56,Phi,1260,0,9
Oct-23-2024,18:25:56,Phi,1260,0,4
Oct-23-2024,18:25:56,Phi,1260,0,5
Oct-23-2024,18:25:56,Phi,1260,0,3
Oct-23-2024,18:25:57,Phi,1260,0,8
Oct-23-2024,18:25:57,Phi,1260,0,3
Oct-23-2024,18:25:57,Phi,1260,0,6
Oct-23-2024,18:25:57,Phi,1260,0,7
Oct-23-2024,18:25:57,Phi,1260,0,9
Oct-23-2024,18:25:57,Phi,1260,0,9
Oct-23-2024,18:26:08,Phi,1261,9,0
Oct-23-2024,18:26:09,Phi,1261,9,0
Oct-23-2024,18:26:10,Phi,1261,9,0
Oct-23-2024,18:26:11,Phi,1262,3,0
Oct-23-2024,18:26:21,Phi,1267,0,6
Oct-23-2024,18:26:23,Phi,1268,9,1
Oct-23-2024,18:26:23,Phi,1269,6,2
Oct-23-2024,18:26:23,Phi,1269,6,8
Oct-23-2024,18:26:23,Phi,1269,6,3
Oct-23-2024,18:26:24,Phi,1269,6,7
Oct-23-2024,18:26:24,Phi,1269,6,4
Oct-23-2024,18:26:24,Phi,1269,6,5
Oct-23-2024,18:26:24,Phi,1270,2,1
Oct-23-2024,18:26:25,Phi,1270,2,9
Oct-23-2024,18:26:39,Phi,1273,5,2
Oct-23-2024,18:26:39,Phi,1273,5,2
Oct-23-2024,18:26:39,Phi,1273,5,3
Oct-23-2024,18:26:42,Phi,1273,5,0
Oct-23-2024,18:26:43,Phi,1273,5,1
Oct-23-2024,18:26:43,Phi,1273,5,9
Oct-23-2024,18:26:43,Phi,1273,5,2
Oct-23-2024,18:26:43,Phi,1273,5,8
Oct-23-2024,18:26:43,Phi,1273,5,3
Oct-23-2024,18:26:43,Phi,1273,5,8
Oct-23-2024,18:26:44,Phi,1273,5,4
Oct-23-2024,18:26:44,Phi,1273,5,7
Oct-23-2024,18:26:44,Phi,1274,5,6
Oct-23-2024,18:26:44,Phi,1274,5,7
Oct-23-2024,18:26:44,Phi,1274,5,3
Oct-23-2024,18:26:45,Phi,1274,5,2
Oct-23-2024,18:26:45,Phi,1274,5,2
Oct-23-2024,18:26:45,Phi,1274,5,9
Oct-23-2024,18:26:45,Phi,1274,5,0
Oct-23-2024,18:26:45,Phi,1274,5,1
Oct-23-2024,18:26:45,Phi,1274,5,2
Oct-23-2024,18:26:46,Phi,1274,5,3
Oct-23-2024,18:26:46,Phi,1274,5,7
Oct-23-2024,18:26:46,Phi,1274,5,6
Oct-23-2024,18:26:46,Phi,1274,5,3
Oct-23-2024,18:26:46,Phi,1274,5,7
Oct-23-2024,18:26:46,Phi,1274,5,4
Oct-23-2024,18:26:46,Phi,1274,5,9
Oct-23-2024,18:26:46,Phi,1274,5,2
Oct-23-2024,18:26:46,Phi,1274,5,3
Oct-23-2024,18:26:47,Phi,1274,5,1
Oct-23-2024,18:26:47,Phi,1274,5,0
Oct-23-2024,18:26:47,Phi,1274,5,0
Oct-23-2024,18:26:47,Phi,1274,5,9
Oct-23-2024,18:26:47,Phi,1274,5,4
Oct-23-2024,18:26:47,Phi,1274,5,0
Oct-23-2024,18:26:47,Phi,1274,5,3
Oct-23-2024,18:26:48,Phi,1274,5,2
Oct-23-2024,18:26:48,Phi,1274,5,7
Oct-23-2024,18:26:48,Phi,1274,5,3
Oct-23-2024,18:26:48,Phi,1274,5,3
Oct-23-2024,18:26:49,Phi,1274,5,6
Oct-23-2024,18:26:49,Phi,1274,5,2
Oct-23-2024,18:26:49,Phi,1275,8,3
Oct-23-2024,18:26:49,Phi,1276,9,4
Oct-23-2024,18:26:49,Phi,1276,9,0
Oct-23-2024,18:27:08,Phi,1279,7,1
Oct-23-2024,18:27:08,Phi,1279,7,2
Oct-23-2024,18:27:08,Phi,1279,7,3
Oct-23-2024,18:27:08,Phi,1279,7,3
Oct-23-2024,18:27:09,Phi,1279,7,4
Oct-23-2024,18:27:09,Phi,1279,7,5
Oct-23-2024,18:27:09,Phi,1279,7,6
Oct-23-2024,18:27:09,Phi,1279,7,6
Oct-23-2024,18:27:10,Phi,1281,7,9
Oct-23-2024,18:27:10,Phi,1281,7,9
Oct-23-2024,18:27:10,Phi,1281,7,0
Oct-23-2024,18:27:11,Phi,1281,7,9
Oct-23-2024,18:27:11,Phi,1281,7,8
Oct-23-2024,18:27:11,Phi,1282,2,7
Oct-23-2024,18:27:11,Phi,1282,2,6
Oct-23-2024,18:27:11,Phi,1282,2,5
Oct-23-2024,18:27:29,Phi,1291,2,0
Oct-23-2024,18:27:30,Phi,1291,2,9
Oct-23-2024,18:27:30,Phi,1291,2,8
Oct-23-2024,18:27:30,Phi,1291,2,7
Oct-23-2024,18:27:30,Phi,1291,2,6
Oct-23-2024,18:27:30,Phi,1291,2,6
Oct-23-2024,18:27:30,Phi,1291,2,5
Oct-23-2024,18:27:31,Phi,1291,2,4
Oct-23-2024,18:27:31,Phi,1291,2,4
Oct-23-2024,18:27:31,Phi,1291,2,3
Oct-23-2024,18:27:31,Phi,1291,2,3
Oct-23-2024,18:27:31,Phi,1292,6,1
Oct-23-2024,18:27:32,Phi,1292,6,1
Oct-23-2024,18:27:32,Phi,1292,6,2
Oct-23-2024,18:27:33,Phi,1292,6,2
Oct-23-2024,18:27:33,Phi,1292,6,3
Oct-23-2024,18:27:33,Phi,1292,6,4
Oct-23-2024,18:27:33,Phi,1292,6,4
Oct-23-2024,18:27:33,Phi,1292,6,5
Oct-23-2024,18:27:34,Phi,1293,8,6
Oct-23-2024,18:27:34,Phi,1293,8,7
Oct-23-2024,18:27:34,Phi,1293,8,9
Oct-23-2024,18:27:35,Phi,1293,8,9
Oct-23-2024,18:27:35,Phi,1293,8,0
Oct-23-2024,18:27:35,Phi,1293,8,6
Oct-23-2024,18:27:36,Phi,1293,8,6
Oct-23-2024,18:27:36,Phi,1293,8,3
Oct-23-2024,18:27:36,Phi,1293,8,4
Oct-23-2024,18:27:36,Phi,1293,8,4
Oct-23-2024,18:27:36,Phi,1293,8,2
Oct-23-2024,18:27:36,Phi,1293,8,3
Oct-23-2024,18:27:37,Phi,1294,9,8
Oct-23-2024,18:28:45,Phi,1294,9,0
Oct-23-2024,18:28:45,Phi,1294,9,1
Oct-23-2024,18:28:45,Phi,1295,3,2
Oct-23-2024,18:28:46,Phi,1295,3,8
Oct-23-2024,18:28:46,Phi,1296,5,8
Oct-23-2024,18:28:46,Phi,1296,5,4
Oct-23-2024,18:28:46,Phi,1296,5,7
Oct-23-2024,18:28:46,Phi,1297,5,6
Oct-23-2024,18:28:54,Phi,1297,5,0
Oct-23-2024,18:28:55,Phi,1297,5,1
Oct-23-2024,18:28:55,Phi,1297,5,9
Oct-23-2024,18:28:55,Phi,1297,5,2
Oct-23-2024,18:28:55,Phi,1297,5,8
Oct-23-2024,18:28:55,Phi,1297,5,3
Oct-23-2024,18:28:55,Phi,1297,5,7
Oct-23-2024,18:28:55,Phi,1297,5,4
Oct-23-2024,18:28:55,Phi,1297,5,6
Oct-23-2024,18:28:55,Phi,1297,5,6
Oct-23-2024,18:28:56,Phi,1298,7,6
Oct-23-2024,18:28:56,Phi,1298,7,2
Oct-23-2024,18:28:56,Phi,1298,7,3
Oct-23-2024,18:28:56,Phi,1298,7,2
Oct-23-2024,18:28:56,Phi,1298,7,0
Oct-23-2024,18:28:56,Phi,1298,7,1
Oct-23-2024,18:28:57,Phi,1298,7,9
Oct-23-2024,18:28:57,Phi,1298,7,0
Oct-23-2024,18:28:57,Phi,1298,7,2
Oct-23-2024,18:28:57,Phi,1299,3,2
Oct-23-2024,18:28:57,Phi,1299,3,5
Oct-23-2024,18:28:57,Phi,1299,3,7
Oct-23-2024,18:28:58,Phi,1300,0,2
Oct-23-2024,18:28:58,Phi,1300,0,4
Oct-23-2024,18:28:58,Phi,1300,0,1
Oct-23-2024,18:29:17,Phi,1303,0,1
Oct-23-2024,18:29:18,Phi,1304,4,2
Oct-23-2024,18:29:19,Phi,1304,4,3
Oct-23-2024,18:29:19,Phi,1304,4,8
Oct-23-2024,18:29:27,Phi,1309,9,0
Oct-23-2024,18:29:27,Phi,1309,9,1
Oct-23-2024,18:29:27,Phi,1310,5,2
Oct-23-2024,18:29:27,Phi,1310,5,8
Oct-23-2024,18:29:27,Phi,1310,5,3
Oct-23-2024,18:29:27,Phi,1310,5,7
Oct-23-2024,18:29:27,Phi,1310,5,4
Oct-23-2024,18:29:27,Phi,1310,5,7
Oct-23-2024,18:29:28,Phi,1311,6,7
Oct-23-2024,18:29:28,Phi,1311,6,7
Oct-23-2024,18:29:28,Phi,1311,6,8
Oct-23-2024,18:29:28,Phi,1311,6,1
Oct-23-2024,18:29:28,Phi,1311,6,3
Oct-23-2024,18:29:28,Phi,1311,6,0
Oct-23-2024,18:29:29,Phi,1311,6,4
Oct-23-2024,18:29:29,Phi,1311,6,0
Oct-23-2024,18:29:29,Phi,1311,6,4
Oct-23-2024,18:29:29,Phi,1311,6,2
Oct-23-2024,18:29:29,Phi,1311,6,8
Oct-23-2024,18:29:29,Phi,1311,6,5
Oct-23-2024,18:29:29,Phi,1311,6,3
Oct-23-2024,18:29:29,Phi,1311,6,4
Oct-23-2024,18:29:30,Phi,1312,8,7
Oct-23-2024,18:29:30,Phi,1312,8,7
Oct-23-2024,18:29:37,Phi,1312,8,0
Oct-23-2024,18:29:37,Phi,1312,8,1
Oct-23-2024,18:29:37,Phi,1312,8,9
Oct-23-2024,18:29:37,Phi,1312,8,2
Oct-23-2024,18:29:37,Phi,1312,8,9
Oct-23-2024,18:29:37,Phi,1313,4,8
Oct-23-2024,18:29:37,Phi,1313,4,3
Oct-23-2024,18:29:38,Phi,1313,4,3
Oct-23-2024,18:29:38,Phi,1313,4,2
Oct-23-2024,18:29:38,Phi,1313,4,9
Oct-23-2024,18:29:38,Phi,1313,4,1
Oct-23-2024,18:29:38,Phi,1313,4,0
Oct-23-2024,18:29:38,Phi,1314,4,3
Oct-23-2024,18:29:39,Phi,1314,4,3
Oct-23-2024,18:29:39,Phi,1315,0,3
Oct-23-2024,18:29:39,Phi,1315,0,4
Oct-23-2024,18:30:23,Phi,1321,1,0
Oct-23-2024,18:30:23,Phi,1323,8,2
Oct-23-2024,18:30:23,Phi,1324,8,3
Oct-23-2024,18:30:23,Phi,1324,8,7
Oct-23-2024,18:30:24,Phi,1324,8,4
Oct-23-2024,18:30:44,Phi,1327,2,0
Oct-23-2024,18:30:44,Phi,1327,2,1
Oct-23-2024,18:30:44,Phi,1327,2,9
Oct-23-2024,18:30:44,Phi,1328,1,8
Oct-23-2024,18:30:44,Phi,1328,1,3
Oct-23-2024,18:30:44,Phi,1328,1,7
Oct-23-2024,18:30:44,Phi,1328,1,4
Oct-23-2024,18:30:45,Phi,1328,1,6
Oct-23-2024,18:30:45,Phi,1328,1,8
Oct-23-2024,18:30:45,Phi,1329,8,0
Oct-23-2024,18:30:45,Phi,1329,8,2
Oct-23-2024,18:30:45,Phi,1329,8,9
Oct-23-2024,18:30:45,Phi,1329,8,4
Oct-23-2024,18:30:46,Phi,1329,8,7
Oct-23-2024,18:30:47,Phi,1329,8,3
Oct-23-2024,18:30:47,Phi,1329,8,1
Oct-23-2024,18:30:47,Phi,1329,8,0
Oct-23-2024,18:30:47,Phi,1329,8,3
Oct-23-2024,18:30:47,Phi,1329,8,9
Oct-23-2024,18:30:47,Phi,1329,8,2
Oct-23-2024,18:30:48,Phi,1329,8,5
Oct-23-2024,18:30:48,Phi,1330,0,3
Oct-23-2024,18:30:48,Phi,1330,0,6
Oct-23-2024,18:30:48,Phi,1330,0,5
Oct-23-2024,18:30:48,Phi,1330,0,1
Oct-23-2024,18:30:48,Phi,1330,0,9
Oct-23-2024,18:30:48,Phi,1330,0,3
Oct-23-2024,18:30:51,Phi,1331,2,1
Oct-23-2024,18:30:52,Phi,1332,0,8
Oct-23-2024,18:30:52,Phi,1332,0,3
Oct-23-2024,18:30:52,Phi,1332,0,7
Oct-23-2024,18:30:52,Phi,1332,0,5
Oct-23-2024,18:30:52,Phi,1332,0,8
Oct-23-2024,18:30:52,Phi,1332,0,3
Oct-23-2024,18:30:52,Phi,1332,0,8
Oct-23-2024,18:30:53,Phi,1332,0,5
Oct-23-2024,18:30:53,Phi,1332,0,3
Oct-23-2024,18:30:53,Phi,1332,0,7
Oct-23-2024,18:30:53,Phi,1332,0,8
Oct-23-2024,18:30:53,Phi,1332,0,4
Oct-23-2024,18:30:53,Phi,1332,0,9
Oct-23-2024,18:30:54,Phi,1332,0,1
Oct-23-2024,18:30:54,Phi,1332,0,3
Oct-23-2024,18:30:54,Phi,1332,0,9
Oct-23-2024,18:30:54,Phi,1332,0,2
Oct-23-2024,18:30:54,Phi,1333,6,0
Oct-23-2024,18:30:54,Phi,1333,6,8
Oct-23-2024,18:31:33,Phi,1360,5,0
Oct-23-2024,18:31:33,Phi,1360,5,1
Oct-23-2024,18:31:33,Phi,1360,5,2
Oct-23-2024,18:31:33,Phi,1360,5,8
Oct-23-2024,18:31:33,Phi,1360,5,3
Oct-23-2024,18:31:33,Phi,1360,5,7
Oct-23-2024,18:31:34,Phi,1360,5,4
Oct-23-2024,18:31:34,Phi,1361,2,5
Oct-23-2024,18:31:34,Phi,1361,2,8
Oct-23-2024,18:31:34,Phi,1361,2,1
Oct-23-2024,18:31:34,Phi,1361,2,3
Oct-23-2024,18:31:35,Phi,1361,2,1
Oct-23-2024,18:31:35,Phi,1362,2,3
Oct-23-2024,18:31:35,Phi,1362,2,4
Oct-23-2024,18:31:35,Phi,1362,2,8
Oct-23-2024,18:31:36,Phi,1362,2,1
Oct-23-2024,18:31:36,Phi,1362,2,9
Oct-23-2024,18:31:36,Phi,1363,8,0
Oct-23-2024,18:31:36,Phi,1363,8,2
Oct-23-2024,18:31:36,Phi,1363,8,4
Oct-23-2024,18:31:44,Phi,1363,8,1
Oct-23-2024,18:31:45,Phi,1363,8,6
Oct-23-2024,18:31:45,Phi,1363,8,2
Oct-23-2024,18:31:48,Phi,1363,8,1
Oct-23-2024,18:31:49,Phi,1363,8,1
Oct-23-2024,18:31:49,Phi,1363,8,7
Oct-23-2024,18:31:49,Phi,1363,8,2
Oct-23-2024,18:31:50,Phi,1363,8,3
Oct-23-2024,18:31:50,Phi,1363,8,9
Oct-23-2024,18:31:50,Phi,1363,8,0
Oct-23-2024,18:31:51,Phi,1363,8,0
Oct-23-2024,18:31:51,Phi,1363,8,5
Oct-23-2024,18:31:51,Phi,1363,8,5
Oct-23-2024,18:31:51,Phi,1364,2,3
Oct-23-2024,18:31:52,Phi,1364,2,6
Oct-23-2024,18:31:52,Phi,1364,2,7
Oct-23-2024,18:31:52,Phi,1364,2,1
Oct-23-2024,18:31:52,Phi,1364,2,0
Oct-23-2024,18:31:52,Phi,1364,2,3
Oct-23-2024,18:31:53,Phi,1365,1,9
Oct-23-2024,18:31:53,Phi,1365,1,3
Oct-23-2024,18:31:53,Phi,1365,1,9
Oct-23-2024,18:31:53,Phi,1365,1,4
Oct-23-2024,18:31:53,Phi,1365,1,8
Oct-23-2024,18:31:54,Phi,1365,1,2
